dataset,dataset_slug,doc_id,raw_text,clean_text,dominant_topic,dominant_topic_prob
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1277,মাঝখান দিয়ে nice and attractive ইন্টারভিউ দিয়ে সব খবর দিয়ে গেলো !! So cute.,মাঝখান দিয়ে nice and attractive ইন্টারভিউ দিয়ে সব খবর দিয়ে গেলো so cute,0,0.8982109536013464
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1278,জামাতি নোটিশ এখন মার্কেট অচল।,জামাতি নোটিশ এখন মার্কেট অচল,0,0.5987510447395405
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1279,"""কমপক্ষে ৬ মাস পর বা পূর্ণ সময় পার করে রাষ্ট্রপতি পরিবর্তন করতে হবে, এর আগে নয়। এটাই বিএনপির সিদ্ধান্ত গ্রহণ করা উচিত।""",কমপক্ষে মাস পর বা পূর্ণ সময় পার করে রাষ্ট্রপতি পরিবর্তন করতে হবে এর আগে নয় এটাই বিএনপির সিদ্ধান্ত গ্রহণ করা উচিত,1,0.9414027729737441
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1280,আমি আছি ফ্রি,আমি আছি ফ্রি,1,0.5984745885526563
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1281,আমি হবো ইনশাআল্লাহ,আমি হবো ইনশাআল্লাহ,1,0.5979199335402873
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1282,জামাতের ঘুম হারাম হয়ে গেছে নাকি।,জামাতের ঘুম হারাম হয়ে গেছে নাকি,1,0.7968649049314094
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1283,চুপ্পুরে যে নাচাইতেছে তার খুঁটি কি দাঁড়িয়ে আছে,চুপ্পুরে যে নাচাইতেছে তার খুঁটি কি দাঁড়িয়ে আছে,2,0.5985408131064986
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1284,মাত্র চাটতে শুরু করেছে,মাত্র চাটতে শুরু করেছে,4,0.7329131534295539
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1285,Faaaaaaa,faaaaaaa,0,0.2
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1286,নিউজ দেখে মনে হইলো সরকার থেকে নোটিশ দিয়েছে!!! আরে ভাই এটা একজন আইনজীবী নোটিশ দিয়েছে তার মানেই কি উনাকে অপসারণ করা হচ্ছে!!! সেটা করবে সংসদ,নিউজ দেখে মনে হইলো সরকার থেকে নোটিশ দিয়েছে আরে ভাই এটা একজন আইনজীবী নোটিশ দিয়েছে তার মানেই কি উনাকে অপসারণ করা হচ্ছে সেটা করবে সংসদ,0,0.6358398867324118
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1287,চুপ্পু বি লাইক : অনেক ভয় পাইসে রে তুফান,চুপ্পু বি লাইক অনেক ভয় পাইসে রে তুফান,0,0.5514141834706375
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1288,ঠিক আছে,ঠিক আছে,0,0.5999989120951351
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1289,Ahare kosto,ahare kosto,4,0.599991133586871
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1290,এই তো সুরু। একে এক করে সব ক্ষমতাশীল জাইগায় বিএনপির নেতারা বসবে এর পরে তারা আইন বানাবে তাদের মতো তারা চলবে।,এই তো সুরু একে এক করে সব ক্ষমতাশীল জাইগায় বিএনপির নেতারা বসবে এর পরে তারা আইন বানাবে তাদের মতো তারা চলবে,2,0.8840166104826525
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1291,খেলা যে চলছে কোন লেবেলে,খেলা যে চলছে কোন লেবেলে,4,0.5718585963097043
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1292,Tik acay,tik acay,3,0.5999622569872319
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1293,লে বাপ বিশ্রাম নিতে হবে,লে বাপ বিশ্রাম নিতে হবে,2,0.7266684463608004
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1294,Md Ashif Shariar,md ashif shariar,1,0.5997264220131409
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1295,এত পা চেঁটেও কাজ হলো না,এত পা চেঁটেও কাজ হলো না,0,0.839965797330486
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1296,পরিবর্তন নয়তো আন্দোলন,পরিবর্তন নয়তো আন্দোলন,0,0.7984866296510014
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1297,ব্যারিস্টার শাহরিয়ারকে রাষ্ট্রপতি হিসেবে দেখতে চাই। তাহলে মজার মজার জোকস শুনা যাবে।,ব্যারিস্টার শাহরিয়ারকে রাষ্ট্রপতি হিসেবে দেখতে চাই তাহলে মজার মজার জোকস শুনা যাবে,1,0.91037575063121
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1298,সব দোষ পিনাকি দাদার কেন যে পুরনো ভিডিও গুলো আপলোড দিলো!!,সব দোষ পিনাকি দাদার কেন যে পুরনো ভিডিও গুলো আপলোড দিলো,0,0.7975854776058653
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1299,Chatachati kore lav?,chatachati kore lav,0,0.7953518550075286
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1300,আহারে!,আহারে,0,0.5999970885188809
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1301,মহামান্য এখন কি করবে,মহামান্য এখন কি করবে,1,0.599988085457829
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1302,আলহামদুলিল্লাহ তেলের দাম সব সময় ঊর্ধ্বগতি থাকে না,আলহামদুলিল্লাহ তেলের দাম সব সময় ঊর্ধ্বগতি থাকে না,2,0.798819536413622
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1303,রাষ্ট্রপতি মেয়াদ শেষ না হওয়া পর্যন্ত থাকবে,রাষ্ট্রপতি মেয়াদ শেষ না হওয়া পর্যন্ত থাকবে,2,0.4571308793157441
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1304,"""হাইরে.., কে কাকে নোটিশ দেয়! যার নোটিশ সে আপাতত জমা রাখতে পারবে!""",হাইরে কে কাকে নোটিশ দেয় যার নোটিশ সে আপাতত জমা রাখতে পারবে,4,0.5990768754253842
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1305,New 'YES উদ্ ' coming...,new yes উদ্ coming,4,0.5977775987437567
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1306,নাটকের শেষ নেই,নাটকের শেষ নেই,2,0.732215923639094
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1307,ঠিক আছে,ঠিক আছে,0,0.5999989120951351
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1308,বুইড়া এতো তেল মারলো তারপরেও শেষ রক্ষা হইলো না!,বুইড়া এতো তেল মারলো তারপরেও শেষ রক্ষা হইলো না,0,0.7773549349426426
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1309,ওনার এখানে রাখলেও থাকা ঠিক হবে না,ওনার এখানে রাখলেও থাকা ঠিক হবে না,1,0.4928247310585062
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1310,সরকার এর ইচ্ছে হলে রাস্টপ্রতি পরিবর্তন করবে কারো আইনি নোটিশ কাজে আসবে না,সরকার এর ইচ্ছে হলে রাস্টপ্রতি পরিবর্তন করবে কারো আইনি নোটিশ কাজে আসবে না,0,0.4869780578800799
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1311,চুপ্পু এত তেল মাখিয়েও টিকতে পাড়লো না বুঝা গেছে তাকে ঘি দিয়ে মাখাইতে হুইতো,চুপ্পু এত তেল মাখিয়েও টিকতে পাড়লো না বুঝা গেছে তাকে ঘি দিয়ে মাখাইতে হুইতো,0,0.7361999773629595
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1312,আমাকে রাষ্টপতি হিসাবে নিয়োগ দিলে দেশ ৬ মাসের মধ্যে সোজা করে দিব ইনশাআল্লাহ,আমাকে রাষ্টপতি হিসাবে নিয়োগ দিলে দেশ মাসের মধ্যে সোজা করে দিব ইনশাআল্লাহ,1,0.9193399938706307
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1313,Nice & attractive cmt kore o kaj holo na,nice attractive cmt kore o kaj holo na,0,0.8846995794729532
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1314,এত পাম দিয়েও কাজ হলো না,এত পাম দিয়েও কাজ হলো না,0,0.8399660653622331
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1315,"""২৪ র আল্টিমেটাম দিয়ে নোটিশ দিয়েছে, এ যাবৎ কত ঘণ্টা হইছে""",র আল্টিমেটাম দিয়ে নোটিশ দিয়েছে এ যাবৎ কত ঘণ্টা হইছে,0,0.7985022802860414
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1316,গ্রেপ্তার এরারে এই প্রস্তুতি।,গ্রেপ্তার এরারে এই প্রস্তুতি,2,0.5999865795360967
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1317,"""বাচ্চারা এত বায়না ধরে না,সব বায়না তো কাজে লাগেনা""",বাচ্চারা এত বায়না ধরে না সব বায়না তো কাজে লাগেনা,2,0.4627388086400679
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1318,তারেক সাবের সাথে আমুলীক থাকলে সমস্যা নাই?????,তারেক সাবের সাথে আমুলীক থাকলে সমস্যা নাই,3,0.47036808078452036
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1319,হে হে হে,হে হে হে,1,0.7999974056307486
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1320,আরাম শেষ চাটার দল,আরাম শেষ চাটার দল,0,0.5485252177449917
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1321,সে না থাকলে কি হবে?,সে না থাকলে কি হবে,3,0.7325891845968652
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1322,ঠিক আছে,ঠিক আছে,0,0.5999989120951351
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1323,তেল মেরেও কি শেষ রক্ষা হবে মিঃ চুপ্পুর।,তেল মেরেও কি শেষ রক্ষা হবে মিঃ চুপ্পুর,0,0.8663063681274601
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1324,অতিথির চাটাচাটি করেও শেষমেশ মনে হয় লাভ হবে না।,অতিথির চাটাচাটি করেও শেষমেশ মনে হয় লাভ হবে না,0,0.8398186455512398
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1325,চুপসে চুপসে লাভ হলো না চুপ্পুর,চুপসে চুপসে লাভ হলো না চুপ্পুর,0,0.799998280234554
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1326,"""খেলা যে চলছে কোন লেভেলে,বুঝা মুশকিল হয়ে গেছে।""",খেলা যে চলছে কোন লেভেলে বুঝা মুশকিল হয়ে গেছে,4,0.8843254404511686
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1327,আহঃ অনেক ভালো মানুষ ছিলেন।,আহঃ অনেক ভালো মানুষ ছিলেন,1,0.794143350620207
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1328,শেষমেষ একটু তেল দিয়েও কাজ হলো না,শেষমেষ একটু তেল দিয়েও কাজ হলো না,0,0.8662172501519741
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1329,"""There should be specific cause for impeachment, the cause is absent.""",there should be specific cause for impeachment the cause is absent,1,0.8390299759645169
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1330,আর কত,আর কত,0,0.5952186596375906
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1331,এতো চাটা চাটি করল নতুন সরকার কে লাভ হলো না,এতো চাটা চাটি করল নতুন সরকার কে লাভ হলো না,0,0.7235287887066497
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1332,সম্পর্ক বদলে গেলো একটি পলকে,সম্পর্ক বদলে গেলো একটি পলকে,0,0.8399075020260331
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1333,পা চেটেও লাভ হলো না,পা চেটেও লাভ হলো না,0,0.8399979721804263
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1334,ডক্টর খন্দকার মোশারফ হোসেন স্যারকে নতুন রাষ্ট্রপতি হিসেবে দেখতে চাই।,ডক্টর খন্দকার মোশারফ হোসেন স্যারকে নতুন রাষ্ট্রপতি হিসেবে দেখতে চাই,1,0.9189733988310871
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1335,খেলা যে চলছে কোন লেবেলে,খেলা যে চলছে কোন লেবেলে,4,0.5718585963097043
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1336,সহমত,সহমত,4,0.5999919370860595
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1337,ওরে গ্রেফতার করে আসলে সব খবর নেয়া হ্উক,ওরে গ্রেফতার করে আসলে সব খবর নেয়া হ্উক,3,0.8633667501637294
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1338,ইয়া কিতা হুনলাম,ইয়া কিতা হুনলাম,1,0.5999545881630282
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1339,চরন দুলি নিলে হয়ত আবার থাকতে পারতো।,চরন দুলি নিলে হয়ত আবার থাকতে পারতো,2,0.5313546494678218
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1340,Dulal Mia,dulal mia,0,0.2
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1341,ঊনি কি ভাবছে উনাকে রাখবে বিএনপি সরকার।,ঊনি কি ভাবছে উনাকে রাখবে বিএনপি সরকার,1,0.4510893577169548
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1342,মাত্র একসপ্তাহ ধরে উনি ভালো আছেন!আবার ঝামেলায় পড়ে গেলেন।কেমন হল ব্যাপার টা!!,মাত্র একসপ্তাহ ধরে উনি ভালো আছেন আবার ঝামেলায় পড়ে গেলেন কেমন হল ব্যাপার টা,0,0.4658367134304377
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1343,"""দুই সুযোগ পেয়ে খুব তেল মারল রাষ্ট্রপতি, শেষ কোন কাজ হলো না""",দুই সুযোগ পেয়ে খুব তেল মারল রাষ্ট্রপতি শেষ কোন কাজ হলো না,0,0.9182375981109934
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1344,চাটাচাটির অনেক চেষ্টা করছে,চাটাচাটির অনেক চেষ্টা করছে,0,0.5985180459456985
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1345,"""আওয়ামীলিগের চামড়া, তুলে নিব আমরা।""",আওয়ামীলিগের চামড়া তুলে নিব আমরা,2,0.7320771738713752
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1346,মাশাআল্লাহ,মাশাআল্লাহ,0,0.5976881486273643
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1347,Ahare akhon tar ki hobe,ahare akhon tar ki hobe,4,0.8646744298431452
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1348,"""ঐ আইনজীবী যখন মুক্তিযোদ্ধা নিয়ে কটুক্তি , রাষ্ট্রপতি, ইতিহাস ঐতিহ্য নিয়ে কটুক্তি। সেজন্যে তাকে আইনের আওতায় আনা হোক।""",ঐ আইনজীবী যখন মুক্তিযোদ্ধা নিয়ে কটুক্তি রাষ্ট্রপতি ইতিহাস ঐতিহ্য নিয়ে কটুক্তি সেজন্যে তাকে আইনের আওতায় আনা হোক,3,0.8441687033062212
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1349,লও টেলা কাকু,লও টেলা কাকু,4,0.7262775977294722
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1350,চম্পু তৈল মেরেও তাহলে থাকতে পারলো না,চম্পু তৈল মেরেও তাহলে থাকতে পারলো না,0,0.6911589028387795
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1351,ধন্যবাদ শাহরিয়ার স্যার,ধন্যবাদ শাহরিয়ার স্যার,3,0.7990280984996042
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1352,"""অনেক অনেক চাটা চাটির পরেও শেষ রক্ষা হল না একসময় বি এনপির অনেক প্রিয় লোক ছিল,""",অনেক অনেক চাটা চাটির পরেও শেষ রক্ষা হল না একসময় বি এনপির অনেক প্রিয় লোক ছিল,0,0.9194063290845966
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1353,সংবিধানের কোথায় জুলাই আছে? রাস্ট্রপতির শপথের কোথায় ঝুলাই আছে?,সংবিধানের কোথায় জুলাই আছে রাস্ট্রপতির শপথের কোথায় ঝুলাই আছে,1,0.7308773566825
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1354,মলম বিক্রেতাটা মনে হয় নোটিশ দিছে,মলম বিক্রেতাটা মনে হয় নোটিশ দিছে,0,0.7973572067959281
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1355,রাষ্ট্রপতিকে আইনি নোটিশ দেওয়া যায়??? …,রাষ্ট্রপতিকে আইনি নোটিশ দেওয়া যায়,0,0.6198206600554302
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1356,স্বাভাবিক বিষয় nice &,স্বাভাবিক বিষয় nice,2,0.5429100613166671
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1357,"""ওনাকে রাখতে হবে, না হলে বাংলাদেশ থাকবেনা""",ওনাকে রাখতে হবে না হলে বাংলাদেশ থাকবেনা,1,0.8382770660165832
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1358,good luck,good luck,2,0.5999973323307374
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1359,"""আহারে,দালালি কইরাও পারলো না টিকতে""",আহারে দালালি কইরাও পারলো না টিকতে,0,0.866659605827005
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1360,কে দিলো?,কে দিলো,3,0.5926015370813651
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1361,শিরোনাম দেখে মনে করেছি ঘটনা সত্যি কিন্তু বিস্তারিত পড়ার পর বুঝলাম মব বাহিনীর সদস্যরা মব সৃষ্টি করার চেষ্টা করছে।,শিরোনাম দেখে মনে করেছি ঘটনা সত্যি কিন্তু বিস্তারিত পড়ার পর বুঝলাম মব বাহিনীর সদস্যরা মব সৃষ্টি করার চেষ্টা করছে,0,0.697880219052944
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1362,ভালো,ভালো,1,0.5992668001185075
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1363,আরো নোটিশ দাও আরো বিবাদ করো তাতেই নতুন নতুন আইনী ফ্যাক্ট জানার আনন্দ সকলে পাচ্ছে। আরো চাই আরো বেশি করে জানার সুবিধার্থে ওম্মা প্রকাশ করো।,আরো নোটিশ দাও আরো বিবাদ করো তাতেই নতুন নতুন আইনী ফ্যাক্ট জানার আনন্দ সকলে পাচ্ছে আরো চাই আরো বেশি করে জানার সুবিধার্থে ওম্মা প্রকাশ করো,3,0.8701553593675829
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1364,এটাই হয়ে থাকে,এটাই হয়ে থাকে,2,0.7951830329664692
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1365,অতিদ্রুত কর্যকর করতে হবে।,অতিদ্রুত কর্যকর করতে হবে,3,0.5957623463553943
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1366,Julai ki jonggi sontrsi hamla desh dongsho 3200 police hotta 450 thana lut pat desh lut pat,julai ki jonggi sontrsi hamla desh dongsho police hotta thana lut pat desh lut pat,2,0.8371382961066561
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1367,@Everyone,everyone,0,0.2
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1368,শাবু ভাইরে আগে এ কইছি কম চাডেন বিপদে পরবেন,শাবু ভাইরে আগে এ কইছি কম চাডেন বিপদে পরবেন,2,0.5999934629403193
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1369,নোটিশ পাঠিয়েছেন ব্যারিস্টার শাহরিয়ার …,নোটিশ পাঠিয়েছেন ব্যারিস্টার শাহরিয়ার,3,0.798082195383203
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1370,আহারে বেচারা লাস্ট মুহূর্তে কত তেল এই না মারলো সব তেল বিফলে গেল।,আহারে বেচারা লাস্ট মুহূর্তে কত তেল এই না মারলো সব তেল বিফলে গেল,0,0.8998366679002875
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1371,কবি এখন নীরব যা বলার সংসদে গিয়ে বলবে,কবি এখন নীরব যা বলার সংসদে গিয়ে বলবে,1,0.6930594469613391
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1372,Chata chati bah,chata chati bah,0,0.2
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1373,এত দুঃখ প্রকাশ করলো তারপরেও তারেক রহমানের দিল নরম হলো না,এত দুঃখ প্রকাশ করলো তারপরেও তারেক রহমানের দিল নরম হলো না,3,0.6146223688805053
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1374,মাশা-আল্লাহ আলহামদুলিল্লাহ,মাশা আল্লাহ আলহামদুলিল্লাহ,1,0.5489362580921451
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1375,চাটো বাঙালি চাটো,চাটো বাঙালি চাটো,0,0.2
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1376,আসলে উনি দীর্ঘ ধরে মিডিয়ায় কোন কথা বলতে পারে‌ নাই এখন হথাৎ কথা বলার শুজুক পেয়ে অতি আবেগে কি বলছে উনি বুঝতে পারে নাই…,আসলে উনি দীর্ঘ ধরে মিডিয়ায় কোন কথা বলতে পারে নাই এখন হথাৎ কথা বলার শুজুক পেয়ে অতি আবেগে কি বলছে উনি বুঝতে পারে নাই,0,0.6563877474105044
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1377,কাজ হইলো নারেহ দাদু,কাজ হইলো নারেহ দাদু,0,0.551483932992462
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1378,নাটক মাইনষকে বুঝে,নাটক মাইনষকে বুঝে,1,0.7310068032989648
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1379,"""আহ,! চাচা,চেটেও লাভ হলো না""",আহ চাচা চেটেও লাভ হলো না,0,0.8666650782778327
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1380,মন ভেঙ্গে দিয়ে গেলো সে সামনে দিয়ে.......,মন ভেঙ্গে দিয়ে গেলো সে সামনে দিয়ে,3,0.43980477486475295
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1381,শাহরিয়ার কে? পালাবে কোথায়…,শাহরিয়ার কে পালাবে কোথায়,3,0.5995617259131125
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1382,মামা খেলা তো শুরু হয়ে গেছে,মামা খেলা তো শুরু হয়ে গেছে,4,0.8378355031246065
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1383,Hedar July,hedar july,2,0.5999864599468062
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1384,লাল বাতি জলছে,লাল বাতি জলছে,2,0.5999952434382304
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1385,"""চাচা অনেক চেষ্টা করছে লাভ হয় নাই, হাল ছেড়ে দিয়েন قلم চাচা বিজয় আপনার হবে""",চাচা অনেক চেষ্টা করছে লাভ হয় নাই হাল ছেড়ে দিয়েন চাচা বিজয় আপনার হবে,0,0.5638209806510069
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1386,আইস এন্ড অ্যাট্রাকটিভ,আইস এন্ড অ্যাট্রাকটিভ,0,0.5999665248488649
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1387,Onar baba taruk saheb na,onar baba taruk saheb na,1,0.8375102611755092
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1388,পাবনায় দ্রুত পাঠানো হোক আইনজীবীকে।,পাবনায় দ্রুত পাঠানো হোক আইনজীবীকে,3,0.4437634230036654
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1389,যা হবে তা সংসদ আধিবেশনের পরে।,যা হবে তা সংসদ আধিবেশনের পরে,1,0.7980214559354001
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1390,চুপ্পু হটাও দেশ বাচাঁও,চুপ্পু হটাও দেশ বাচাঁও,0,0.7298538647556092
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1391,এখন আর সংবিধান বিতর্কিত হবেবিধা না,এখন আর সংবিধান বিতর্কিত হবেবিধা না,1,0.5992948366258114
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1392,আলহামদুলিল্লাহ পরিবর্তন হচ্ছে শুধু,আলহামদুলিল্লাহ পরিবর্তন হচ্ছে শুধু,2,0.4009273166904887
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1393,শাহাবুদ্ কে অপসারণ করে শাহরিয়ার কাকারেই রাষ্ট্রপতি করা হোক,শাহাবুদ্ কে অপসারণ করে শাহরিয়ার কাকারেই রাষ্ট্রপতি করা হোক,3,0.34982270332600574
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1394,তৈল মর্দন কাজে আসে নাই,তৈল মর্দন কাজে আসে নাই,0,0.8355159706243104
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1395,আবেদন খারিজ,আবেদন খারিজ,4,0.5999738638294947
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1396,সুন্দর সিদ্ধান্ত,সুন্দর সিদ্ধান্ত,4,0.40002322636131243
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1397,"""আহ,এতো তেল মেরেও লাভ হলো না""",আহ এতো তেল মেরেও লাভ হলো না,0,0.8856919436836912
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1398,Gazakhur sahriya,gazakhur sahriya,0,0.2
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1399,হায়রে হায়,হায়রে হায়,4,0.7319983624960574
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1400,"""উনাকে অপসারণ করে, যোগ্য ব্যক্তি ডঃ খন্দকার মোশারফ কে দিতে হবে।""",উনাকে অপসারণ করে যোগ্য ব্যক্তি ডঃ খন্দকার মোশারফ কে দিতে হবে,1,0.9103182288733518
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1401,বট বাহিনীর মাথা খারাপ হয়ে গেছে,বট বাহিনীর মাথা খারাপ হয়ে গেছে,2,0.8377729020837625
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,1402,তোমরা যাই বলো শেষে তার কাছেই শপথ নিতে হয়েছে,তোমরা যাই বলো শেষে তার কাছেই শপথ নিতে হয়েছে,0,0.8831285555795462
